"Notes"	"Census Region"	"Census Region Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2009"	"2009"	"Male"	"M"	269	27219	988.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2010"	"2010"	"Male"	"M"	276	27308	1010.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2011"	"2011"	"Male"	"M"	301	28512	1055.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2012"	"2012"	"Male"	"M"	260	28394	915.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2013"	"2013"	"Male"	"M"	282	28817	978.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2014"	"2014"	"Male"	"M"	282	29592	953.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2015"	"2015"	"Male"	"M"	329	31229	1053.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2016"	"2016"	"Male"	"M"	316	34615	912.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2017"	"2017"	"Male"	"M"	316	32242	980.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2018"	"2018"	"Male"	"M"	327	32019	1021.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2019"	"2019"	"Male"	"M"	310	31108	996.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"73 years"	"73"	"2020 "	"2020"	"Male"	"M"	433	42617	1016.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"1999"	"1999"	"Male"	"M"	451	26399	1708.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2000"	"2000"	"Male"	"M"	463	25709	1800.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2001"	"2001"	"Male"	"M"	410	25908	1582.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2002"	"2002"	"Male"	"M"	388	25959	1494.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2003"	"2003"	"Male"	"M"	364	25273	1440.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2004"	"2004"	"Male"	"M"	347	25441	1363.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2005"	"2005"	"Male"	"M"	325	24674	1317.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2006"	"2006"	"Male"	"M"	297	24673	1203.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2007"	"2007"	"Male"	"M"	273	24214	1127.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2008"	"2008"	"Male"	"M"	301	23655	1272.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2009"	"2009"	"Male"	"M"	284	26085	1088.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2010"	"2010"	"Male"	"M"	278	26256	1058.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2011"	"2011"	"Male"	"M"	288	26550	1084.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2012"	"2012"	"Male"	"M"	269	27525	977.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2013"	"2013"	"Male"	"M"	275	27395	1003.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2014"	"2014"	"Male"	"M"	287	27865	1030.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2015"	"2015"	"Male"	"M"	299	28564	1046.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2016"	"2016"	"Male"	"M"	327	30037	1088.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2017"	"2017"	"Male"	"M"	347	33097	1048.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2018"	"2018"	"Male"	"M"	312	31173	1000.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2019"	"2019"	"Male"	"M"	352	30817	1142.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"74 years"	"74"	"2020 "	"2020"	"Male"	"M"	325	29951	1085.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"1999"	"1999"	"Male"	"M"	484	24769	1954.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2000"	"2000"	"Male"	"M"	452	24890	1816.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2001"	"2001"	"Male"	"M"	461	24547	1878.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2002"	"2002"	"Male"	"M"	435	24739	1758.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2003"	"2003"	"Male"	"M"	411	24668	1666.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2004"	"2004"	"Male"	"M"	383	24021	1594.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2005"	"2005"	"Male"	"M"	333	24258	1372.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2006"	"2006"	"Male"	"M"	335	23490	1426.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2007"	"2007"	"Male"	"M"	279	23380	1193.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2008"	"2008"	"Male"	"M"	332	22945	1446.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2009"	"2009"	"Male"	"M"	265	22374	1184.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2010"	"2010"	"Male"	"M"	296	24428	1211.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2011"	"2011"	"Male"	"M"	288	25338	1136.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2012"	"2012"	"Male"	"M"	287	25519	1124.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2013"	"2013"	"Male"	"M"	283	26395	1072.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2014"	"2014"	"Male"	"M"	309	26424	1169.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2015"	"2015"	"Male"	"M"	287	26703	1074.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2016"	"2016"	"Male"	"M"	299	27385	1091.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2017"	"2017"	"Male"	"M"	318	28639	1110.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2018"	"2018"	"Male"	"M"	340	31860	1067.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2019"	"2019"	"Male"	"M"	358	29855	1199.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"75 years"	"75"	"2020 "	"2020"	"Male"	"M"	356	29640	1201.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"1999"	"1999"	"Male"	"M"	494	22725	2173.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2000"	"2000"	"Male"	"M"	514	22961	2238.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2001"	"2001"	"Male"	"M"	458	23713	1931.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2002"	"2002"	"Male"	"M"	449	23472	1912.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2003"	"2003"	"Male"	"M"	463	23680	1955.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2004"	"2004"	"Male"	"M"	380	23677	1604.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2005"	"2005"	"Male"	"M"	382	23110	1653.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2006"	"2006"	"Male"	"M"	363	23402	1551.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2007"	"2007"	"Male"	"M"	326	22782	1431.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2008"	"2008"	"Male"	"M"	346	22652	1527.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2009"	"2009"	"Male"	"M"	337	22289	1512.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2010"	"2010"	"Male"	"M"	283	21621	1308.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2011"	"2011"	"Male"	"M"	324	23521	1377.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2012"	"2012"	"Male"	"M"	306	24271	1260.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2013"	"2013"	"Male"	"M"	341	24438	1395.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2014"	"2014"	"Male"	"M"	355	25313	1402.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2015"	"2015"	"Male"	"M"	347	25365	1368.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2016"	"2016"	"Male"	"M"	315	25651	1228.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2017"	"2017"	"Male"	"M"	342	26066	1312.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2018"	"2018"	"Male"	"M"	351	27461	1278.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2019"	"2019"	"Male"	"M"	367	30548	1201.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"76 years"	"76"	"2020 "	"2020"	"Male"	"M"	363	28712	1264.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"1999"	"1999"	"Male"	"M"	544	21809	2494.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2000"	"2000"	"Male"	"M"	492	20997	2343.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2001"	"2001"	"Male"	"M"	463	21863	2117.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2002"	"2002"	"Male"	"M"	491	22572	2175.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2003"	"2003"	"Male"	"M"	457	22326	2046.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2004"	"2004"	"Male"	"M"	439	22549	1946.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2005"	"2005"	"Male"	"M"	434	22577	1922.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2006"	"2006"	"Male"	"M"	369	22127	1667.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2007"	"2007"	"Male"	"M"	363	22442	1617.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2008"	"2008"	"Male"	"M"	349	21795	1601.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2009"	"2009"	"Male"	"M"	328	21669	1513.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2010"	"2010"	"Male"	"M"	346	21515	1608.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2011"	"2011"	"Male"	"M"	328	20725	1582.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2012"	"2012"	"Male"	"M"	285	22387	1273.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2013"	"2013"	"Male"	"M"	316	23223	1360.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2014"	"2014"	"Male"	"M"	360	23448	1535.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2015"	"2015"	"Male"	"M"	330	24110	1368.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2016"	"2016"	"Male"	"M"	311	24195	1285.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2017"	"2017"	"Male"	"M"	331	24321	1361.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2018"	"2018"	"Male"	"M"	364	24928	1460.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2019"	"2019"	"Male"	"M"	393	26134	1503.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"77 years"	"77"	"2020 "	"2020"	"Male"	"M"	406	29093	1395.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"1999"	"1999"	"Male"	"M"	593	20388	2908.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2000"	"2000"	"Male"	"M"	554	20611	2687.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2001"	"2001"	"Male"	"M"	522	20040	2604.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2002"	"2002"	"Male"	"M"	516	20640	2500.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2003"	"2003"	"Male"	"M"	500	21383	2338.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2004"	"2004"	"Male"	"M"	481	21156	2273.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2005"	"2005"	"Male"	"M"	479	21294	2249.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2006"	"2006"	"Male"	"M"	413	21444	1925.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2007"	"2007"	"Male"	"M"	396	21029	1883.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2008"	"2008"	"Male"	"M"	384	21310	1802.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2009"	"2009"	"Male"	"M"	324	20688	1566.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2010"	"2010"	"Male"	"M"	379	20665	1834.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2011"	"2011"	"Male"	"M"	345	20439	1687.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2012"	"2012"	"Male"	"M"	328	19695	1665.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2013"	"2013"	"Male"	"M"	379	21550	1758.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2014"	"2014"	"Male"	"M"	362	22112	1637.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2015"	"2015"	"Male"	"M"	349	22340	1562.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2016"	"2016"	"Male"	"M"	353	22868	1543.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2017"	"2017"	"Male"	"M"	377	22880	1647.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2018"	"2018"	"Male"	"M"	326	23127	1409.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2019"	"2019"	"Male"	"M"	384	23669	1622.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"78 years"	"78"	"2020 "	"2020"	"Male"	"M"	437	24713	1768.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"1999"	"1999"	"Male"	"M"	554	17603	3147.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2000"	"2000"	"Male"	"M"	555	18458	3006.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2001"	"2001"	"Male"	"M"	568	18902	3005.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2002"	"2002"	"Male"	"M"	510	18687	2729.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2003"	"2003"	"Male"	"M"	484	19262	2512.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2004"	"2004"	"Male"	"M"	447	19953	2240.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2005"	"2005"	"Male"	"M"	515	19819	2598.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2006"	"2006"	"Male"	"M"	446	20104	2218.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2007"	"2007"	"Male"	"M"	405	20193	2005.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2008"	"2008"	"Male"	"M"	377	19850	1899.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2009"	"2009"	"Male"	"M"	388	20075	1932.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2010"	"2010"	"Male"	"M"	368	19765	1861.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2011"	"2011"	"Male"	"M"	339	19483	1740.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2012"	"2012"	"Male"	"M"	356	19300	1844.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2013"	"2013"	"Male"	"M"	348	18843	1846.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2014"	"2014"	"Male"	"M"	397	20382	1947.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2015"	"2015"	"Male"	"M"	381	20910	1822.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2016"	"2016"	"Male"	"M"	362	21061	1718.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2017"	"2017"	"Male"	"M"	383	21445	1786.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2018"	"2018"	"Male"	"M"	374	21713	1722.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2019"	"2019"	"Male"	"M"	371	21770	1704.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"79 years"	"79"	"2020 "	"2020"	"Male"	"M"	418	22438	1862.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"1999"	"1999"	"Male"	"M"	515	16577	3106.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2000"	"2000"	"Male"	"M"	534	16583	3220.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2001"	"2001"	"Male"	"M"	585	17452	3352.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2002"	"2002"	"Male"	"M"	555	17672	3140.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2003"	"2003"	"Male"	"M"	512	17417	2939.7
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2004"	"2004"	"Male"	"M"	495	17913	2763.4
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2005"	"2005"	"Male"	"M"	470	18548	2534.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2006"	"2006"	"Male"	"M"	448	18477	2424.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2007"	"2007"	"Male"	"M"	394	18653	2112.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2008"	"2008"	"Male"	"M"	414	18820	2199.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2009"	"2009"	"Male"	"M"	442	18480	2391.8
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2010"	"2010"	"Male"	"M"	400	18753	2133.0
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2011"	"2011"	"Male"	"M"	399	18396	2168.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2012"	"2012"	"Male"	"M"	360	18343	1962.6
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2013"	"2013"	"Male"	"M"	361	18075	1997.2
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2014"	"2014"	"Male"	"M"	317	17720	1788.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2015"	"2015"	"Male"	"M"	407	19139	2126.5
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2016"	"2016"	"Male"	"M"	362	19639	1843.3
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2017"	"2017"	"Male"	"M"	361	19804	1822.9
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2018"	"2018"	"Male"	"M"	385	20230	1903.1
	"Census Region 2: Midwest"	"CENS-R2"	"Micropolitan (Nonmetro)"	"5"	"80 years"	"80"	"2019"	"2019"	"Male"	"M"	439	20424	2149.4
